starting round 0
clients:  [69 45 92 96 67 16  7 35 73 11 15 47 49  2 76 95 43 59 70 72 91 42 89 66
 19 17 13 97 64 52 50 44 87 48 26 20 71 53 77  1 58 74 61 40 25 81 86 88
 83  0]
round 3, starting client 9/50, id: 32
round 3, starting client 10/50, id: 10
round 3, starting client 11/50, id: 1
round 3, starting client 12/50, id: 13
round 3, starting client 13/50, id: 24
round 3, starting client 14/50, id: 12
round 3, starting client 15/50, id: 42
round 3, starting client 16/50, id: 3
round 3, starting client 17/50, id: 41
round 3, starting client 18/50, id: 39
round 3, starting client 19/50, id: 79
round 3, starting client 20/50, id: 49
round 3, starting client 21/50, id: 2
round 3, starting client 22/50, id: 45
round 3, starting client 23/50, id: 4
round 3, starting client 24/50, id: 58
round 3, starting client 25/50, id: 16
round 3, starting client 26/50, id: 34
round 3, starting client 27/50, id: 82
round 3, starting client 28/50, id: 92
round 3, starting client 29/50, id: 90
round 3, starting client 30/50, id: 28
round 3, starting client 31/50, id: 95
round 3, starting client 32/50, id: 97
round 3, starting client 33/50, id: 74
round 3, starting client 34/50, id: 80
round 3, starting client 35/50, id: 93
round 3, starting client 36/50, id: 63
round 3, starting client 37/50, id: 77
round 3, starting client 38/50, id: 78
round 3, starting client 39/50, id: 6
round 3, starting client 40/50, id: 76
round 3, starting client 41/50, id: 72
round 3, starting client 42/50, id: 64
round 3, starting client 43/50, id: 55
round 3, starting client 44/50, id: 91
round 3, starting client 45/50, id: 86
round 3, starting client 46/50, id: 38
round 3, starting client 47/50, id: 83
round 3, starting client 48/50, id: 60
round 3, starting client 49/50, id: 30
round 3, starting client 50/50, id: 68
round 3, validation acc: 0.8379
starting round 4
clients:  [11 26 55 46 59 97 25 51 43  2 44 17  3 24 82 91 81 12  0 71 29 22  6 66
 72 88 70 79 30 76 65 10  5 61 18 75 54 15 45 77  9 74 63 41 47 84 32 36
 33 28]
round 4, starting client 1/50, id: 11
round 4, starting client 2/50, id: 26
round 4, starting client 3/50, id: 55
round 4, starting client 4/50, id: 46
round 4, starting client 5/50, id: 59
round 4, starting client 6/50, id: 97
round 4, starting client 7/50, id: 25
round 4, starting client 8/50, id: 51
round 4, starting client 9/50, id: 43
round 4, starting client 10/50, id: 2
round 4, starting client 11/50, id: 44
round 4, starting client 12/50, id: 17
round 4, starting client 13/50, id: 3
round 4, starting client 14/50, id: 24
round 4, starting client 15/50, id: 82
round 4, starting client 16/50, id: 91
round 4, starting client 17/50, id: 81
round 4, starting client 18/50, id: 12
round 4, starting client 19/50, id: 0
round 4, starting client 20/50, id: 71
round 4, starting client 21/50, id: 29
round 4, starting client 22/50, id: 22
round 4, starting client 23/50, id: 6
round 4, starting client 24/50, id: 66
round 4, starting client 25/50, id: 72
round 4, starting client 26/50, id: 88
round 4, starting client 27/50, id: 70
round 4, starting client 28/50, id: 79
round 4, starting client 29/50, id: 30
round 4, starting client 30/50, id: 76
round 4, starting client 31/50, id: 65
round 4, starting client 32/50, id: 10
round 4, starting client 33/50, id: 5
round 4, starting client 34/50, id: 61
round 4, starting client 35/50, id: 18
round 4, starting client 36/50, id: 75
round 4, starting client 37/50, id: 54
round 4, starting client 38/50, id: 15
round 4, starting client 39/50, id: 45
round 4, starting client 40/50, id: 77
round 4, starting client 41/50, id: 9
round 4, starting client 42/50, id: 74
round 4, starting client 43/50, id: 63
round 4, starting client 44/50, id: 41
round 4, starting client 45/50, id: 47
round 4, starting client 46/50, id: 84
round 4, starting client 47/50, id: 32
round 4, starting client 48/50, id: 36
round 4, starting client 49/50, id: 33
round 4, starting client 50/50, id: 28
round 4, validation acc: 0.8537
starting round 5
clients:  [29 11 95 88 54 62 44 65 92 24 59 20 15  4 69 91 31 78 30 89 25 17 80 53
 27 72 57  8 18 13 82 93 14 50 19 87 71 12  1 10 76 94 40  0 47 90 64 41
 33 96]
round 5, starting client 1/50, id: 29
round 5, starting client 2/50, id: 11
round 5, starting client 3/50, id: 95
round 5, starting client 4/50, id: 88
round 5, starting client 5/50, id: 54
round 5, starting client 6/50, id: 62
round 5, starting client 7/50, id: 44
round 5, starting client 8/50, id: 65
round 5, starting client 9/50, id: 92
round 5, starting client 10/50, id: 24
round 5, starting client 11/50, id: 59
round 5, starting client 12/50, id: 20
round 5, starting client 13/50, id: 15
round 5, starting client 14/50, id: 4
round 5, starting client 15/50, id: 69
round 5, starting client 16/50, id: 91
round 5, starting client 17/50, id: 31
round 5, starting client 18/50, id: 78
round 5, starting client 19/50, id: 30
round 5, starting client 20/50, id: 89
round 5, starting client 21/50, id: 25
round 5, starting client 22/50, id: 17
round 5, starting client 23/50, id: 80
round 5, starting client 24/50, id: 53
round 5, starting client 25/50, id: 27
round 5, starting client 26/50, id: 72
round 5, starting client 27/50, id: 57
round 5, starting client 28/50, id: 8
round 5, starting client 29/50, id: 18
round 5, starting client 30/50, id: 13
round 5, starting client 31/50, id: 82
round 5, starting client 32/50, id: 93
round 5, starting client 33/50, id: 14
round 5, starting client 34/50, id: 50
round 5, starting client 35/50, id: 19
round 5, starting client 36/50, id: 87
round 5, starting client 37/50, id: 71
round 5, starting client 38/50, id: 12
round 5, starting client 39/50, id: 1
round 5, starting client 40/50, id: 10
round 5, starting client 41/50, id: 76
round 5, starting client 42/50, id: 94
round 5, starting client 43/50, id: 40
round 5, starting client 44/50, id: 0
round 5, starting client 45/50, id: 47
round 5, starting client 46/50, id: 90
round 5, starting client 47/50, id: 64
round 5, starting client 48/50, id: 41
round 5, starting client 49/50, id: 33
round 5, starting client 50/50, id: 96
round 5, validation acc: 0.8648
starting round 6
clients:  [69 15 64  9 89 24 22 58 85  8 91 40 73 43 88 27  3 51 36 65 38 77 95  4
 45 11  1 14  2 49 72 63 84 48 75 32 21 25 18 81 54 98 66  0  6 47 93 52
 68 12]
round 6, starting client 1/50, id: 69
round 6, starting client 2/50, id: 15
round 6, starting client 3/50, id: 64
round 6, starting client 4/50, id: 9
round 6, starting client 5/50, id: 89
round 6, starting client 6/50, id: 24
round 6, starting client 7/50, id: 22
round 6, starting client 8/50, id: 58
round 6, starting client 9/50, id: 85
round 6, starting client 10/50, id: 8
round 6, starting client 11/50, id: 91
round 6, starting client 12/50, id: 40
